name,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,lat,long,place_name
USC00288899,32.1,33.8,40.9,50.7,60.9,70.9,75.9,74.2,67.1,55.3,45.5,36.4,39.6025,-74.3386,NJ TUCKERTON 2 NE
USC00289187,28,30.2,38.1,49.6,59.2,68.8,73.7,72.2,64.3,53.1,43.7,33.6,41.0444,-74.2933,NJ WANAQUE RAYMOND DAM
USC00289363,29.1,31.6,39,50,59.8,68.3,74.2,72.1,64.4,52.8,44.1,33.9,40.4528,-74.8081,NJ WERTSVILLE 4 NE
USC00289910,32.8,35.7,43,53.3,62.9,72.1,76.4,74.5,67.6,56.2,46.5,36.7,39.5461,-75.1644,NJ WOODSTOWN PITTSGROV 4E
USC00290041,29.7,34.3,42,49.2,58.8,68.3,73.1,71.3,63.9,52.5,40.8,31.4,36.2403,-106.4278,NM ABIQUIU DAM
USC00290199,43.9,48.6,54.8,62.6,71.4,79.8,80.9,78.8,73.4,63.1,51.5,43.6,32.9181,-105.955,NM ALAMOGORDO
USC00290225,36.4,40.7,47.1,54.9,64,73.1,75.8,73.5,67.1,55.5,43.7,35.6,35.1344,-106.4878,NM ALBUQUERQUE FOOTHILLS
USC00290231,35.6,40.9,47.6,55.4,63.8,72.3,76.7,75.3,67.8,55.9,43.7,35.5,35.0217,-106.6939,NM ALBUQUERQUE VALLEY
USC00290245,30.2,35.3,42,49.4,58.4,66.5,71.4,69.6,62,50.6,38.7,30.1,36.0908,-106.0567,NM ALCALDE
USC00290268,39.9,44.3,50.2,57.6,66.6,75.4,78.3,76.1,69.8,59.4,47.7,39.6,32.9308,-106.9328,NM ALEMAN RCH
USC00290377,34.3,37.1,44.7,53.1,62.6,72,76.5,74.6,66.7,55.2,43.7,33.7,35.8742,-103.1819,NM AMISTAD 5 SSW
USC00290407,21.9,24.9,31.4,38.7,47.6,54.7,59.4,58,51.4,41.9,30.9,23.8,36.395,-105.2853,NM ANGEL FIRE 1S
USC00290417,43.5,47.2,52.7,60.1,69.7,77.9,80.2,77.8,73.4,63.1,51.1,43.1,31.9381,-108.7689,NM ANIMAS 3ESE
USC00290426,42.5,47.1,51.4,58.8,68,76.6,78.2,75.4,70.9,60.4,50.4,42.3,31.3336,-108.5306,NM ANTELOPE WELLS
USC00290525,37,40.6,47.9,56.2,64.9,74.4,77,75.9,68.5,57.9,45.7,37.2,34.1128,-103.1667,NM ARCH
USC00290600,40,44.6,51.6,59.6,69.5,77.5,79.5,78,70.8,60.3,48.7,39.8,32.7547,-104.3836,NM ARTESIA 6S
USC00290640,32.2,36,40.7,47.9,57.1,65.8,69.4,67.3,61.2,50.4,39.8,32,34.075,-107.6211,NM AUGUSTINE 2E
USC00290692,31,36.2,43.5,50.9,59.7,68.4,74.4,72.5,64.8,52.7,40.4,31.3,36.835,-108.0006,NM AZTEC RUINS NM
USC00290858,37.1,41.1,48.1,56.7,65.7,74.8,78.2,76.5,69.3,58,46.3,35,35.5297,-104.0936,NM BELL RANCH
USC00290915,35.6,41.3,48.7,56.3,65.3,73.8,78.1,75.7,68.5,56.7,44.1,35.4,34.4219,-106.8325,NM BERNARDO
USC00290983,36.5,41.1,47.1,54.4,63.6,72.3,75.2,73.4,67.3,56.6,44.8,36.3,33.9114,-106.3494,NM BINGHAM 2 NE
USC00290992,38.3,43,50.3,58.6,68,76.4,78.7,77.1,69.9,58.5,46.8,37.7,33.4594,-104.4042,NM BITTER LAKES WR
USC00291063,32.1,37.6,45.2,52.5,62.3,71.4,76.6,74.4,66.9,55,42,32.5,36.6669,-107.9603,NM BLOOMFIELD 3 SE
USC00291138,38.1,43,49.7,57,66.1,74.4,78.1,76.3,69.5,58.3,46.6,37.8,33.8044,-106.8908,NM BOSQUE DEL APACHE
USC00291153,42.1,46.8,53.9,62.2,71.7,79.3,80.9,79.5,72.4,61.8,50.4,41.9,32.5158,-104.3828,NM BRANTLEY DAM
USC00291180,25,28,34.1,41.5,51,59.9,64.9,63.2,56.2,45.5,34.3,25.7,36.7444,-106.4472,NM BRAZOS LODGE
USC00291286,41.8,46.1,52.5,59.8,68.8,77.8,80.8,78.5,72.2,61.7,50.2,41.5,32.8964,-107.3078,NM CABALLO DAM
USC00291332,36.4,40.4,46.7,54.7,64.3,72.7,75.3,73.6,67.5,56.8,45.4,36.4,34.9039,-103.4428,NM CAMERON
USC00291440,36.1,39.1,44,51.2,59.6,67.1,68.5,66.9,61.6,52.9,43.1,36.2,33.5311,-105.5947,NM CAPITAN
USC00291445,38.8,42.6,49.5,56.7,66.3,75.2,76.9,75.6,69.9,59.3,48,38.4,33.3433,-103.6783,NM CAPROCK
USC00291450,28.4,31.9,38.2,45.9,55,62.7,67.1,65.2,59.3,48,37.2,28.9,36.7386,-103.9936,NM CAPULIN
USC00291469,42.6,47.2,54,62.4,71.5,79.3,81.2,79.9,73.2,62.9,51.5,42.8,32.3478,-104.2225,NM CARLSBAD
USC00291480,45.6,49.1,55.2,62.9,71.5,78.1,78.9,77.8,72.1,63.7,54,46.4,32.1783,-104.4433,NM CARLSBAD CAVERNS
USC00291515,36.3,40.8,46.6,54.5,63.8,71.9,74,72,66.3,55.8,43.9,35.9,33.6308,-105.8964,NM CARRIZOZO 1SW
USC00291630,21.9,27.2,35.7,43.9,52.1,60.8,65.3,63.7,57.4,46.6,34.3,23.4,36.7408,-105.5956,NM CERRO
USC00291647,28.5,34.1,40.9,48.5,57.8,67,72.7,70.4,62.6,50.2,37.9,29.1,36.0286,-107.9106,NM CHACO CANYON NATL MON
USC00291664,22.6,26,32.9,40.5,48.7,57.2,62.9,61.6,54.4,44,32.1,23.5,36.9178,-106.5781,NM CHAMA
USC00291721,43.2,48.3,54.4,62.2,72.2,80.2,81.4,79.2,73.7,63.5,51.2,43.1,32.0439,-106.4333,NM CHAPARRAL
USC00291813,32.2,34.1,40.8,48.1,56.5,64.4,67.8,66.1,60.2,50.7,39.6,31.8,36.4661,-104.9456,NM CIMARRON 4 SW
USC00291840,40.7,43.5,49.6,57.7,65.9,74,76.2,74.3,68.5,58.7,48.3,39.6,33.9,-105,NM CIRCLE F RCH
USC00291883,33.7,36.7,43.7,52,60.8,69.4,73.8,72.9,65.5,54.1,43.1,33.8,36.4594,-103.1997,NM CLAYTON 1 N
USC00291910,38.2,41.5,46.5,53.1,61.4,70,74.1,72.5,66.8,56.1,44.8,37.5,32.8339,-108.5047,NM CLIFF 11 SE
USC00291918,31.5,34.2,39.8,46.7,56.6,65.8,69.2,67.5,60.5,50.3,39.8,31.3,34.9319,-105.5872,NM CLINES CORNERS 7SE
USC00291931,30.2,32.4,36.9,43.7,51.5,58.6,59,58,53.7,46.2,37.2,30.6,32.9544,-105.7353,NM CLOUDCROFT
USC00291939,38.3,42,48.6,56.8,66.2,74.7,77.7,76.3,69.3,58.7,47.4,38.5,34.4289,-103.1992,NM CLOVIS
USC00291963,35.8,39.4,46.6,55,63.8,72.6,75.6,74.1,67.6,57,45.4,35.7,34.5989,-103.2161,NM CLOVIS 13 N
USC00291982,32.6,37.2,43.9,51.5,61.4,70.9,74.8,72.8,65.8,53.9,41.9,32.7,35.6414,-106.3322,NM COCHITI DAM
USC00292030,39.3,43.1,50.3,58.7,68,77,80.9,79,71.8,60.5,48.9,39.1,35.4072,-104.1906,NM CONCHAS DAM
USC00292095,33.6,35.9,41.8,48.6,57.6,67.2,69.5,67.6,61.8,52.1,41.7,33,34.1492,-105.6975,NM CORONA 10SW
USC00292096,31.7,34.8,41.1,47.6,56.8,66.2,67.8,66.8,61,50.7,39.5,32.6,34.1,-105.6833,NM CORONA 11 SSW
USC00292100,34.3,39,45.5,53,61.6,69.7,74.5,72.9,65.3,53.6,42,33.6,35.2489,-106.595,NM CORRALES
USC00292207,39.2,43,49.6,57.5,66.9,75.4,76.8,76,68.9,59,47.3,38.3,33.5133,-103.3403,NM CROSSROADS 2
USC00292241,26.5,30.2,37.8,44.6,53,61.2,67.3,65.7,58.1,46.5,35,26.9,36.0106,-106.9683,NM CUBA
USC00292250,32.7,37.1,43,50.5,59.6,68.6,72.9,70.4,63.4,52.1,40.8,32.5,35.0883,-107.5178,NM CUBERO
USC00292365,43.1,46.4,52.6,61.3,70.6,76.8,78,76.3,71.1,61.4,50.8,42.7,32.2767,-104.5136,NM DARK CANYON ROAD
USC00292436,42.6,46.8,52.8,60.1,68.8,77.1,79.5,77.5,72.1,61.6,49.8,42.2,32.2531,-107.7531,NM DEMING
USC00292453,32.2,34.3,41.2,49.4,57.7,66.7,71.2,69.2,62.8,52.3,40.5,31.5,36.75,-103.8333,NM DES MOINES
USC00292510,37.1,40.3,46.7,54.3,62.7,71.1,74.5,73,66.3,56,45.3,37.1,35.1842,-105.0569,NM DILIA
USC00292608,25.6,30.3,38,44.7,52.7,60.6,67,66,58.2,47.5,35.7,26.5,36.9358,-107,NM DULCE
USC00292700,19.9,23.8,31.2,39.1,48,55.7,60.3,59,52.2,41.9,31.4,22,36.5575,-105.2628,NM EAGLE NEST
USC00292785,27.7,32,37.8,44.7,53,61.7,66.6,65,58.4,47.5,36.2,28.5,35.0381,-108.3492,NM EL MORRO NATL MON
USC00292820,30.2,34.4,40.9,48.6,56.7,64.5,69.7,68,61.8,51.3,39.1,30.6,36.3467,-106.1878,NM EL RITO
USC00292837,24.8,29.3,36.7,43.3,52,60.7,66.9,65.2,57.3,46.3,34.8,26.3,36.5928,-106.73,NM EL VADO DAM
USC00292848,42.7,47.7,53.8,62.1,71.5,80.3,82,79.5,73.9,63.3,51.6,42.5,33.1461,-107.1844,NM ELEPHANT BUTTE DAM
USC00292854,38.6,42.8,49.8,57.8,66.7,74.9,77.1,75.8,69.4,59.1,47.2,38.7,33.9403,-103.6572,NM ELIDA
USC00292865,36.6,39.8,44.5,51.3,59,66.3,68.4,67.1,61.7,53,43.5,36.7,32.9161,-105.3381,NM ELK
USC00293031,31.1,36.2,43.3,50.6,59.3,68.5,73.4,71.3,63.6,52.1,40.6,30.8,35.9989,-106.0589,NM ESPANOLA
USC00293060,30.2,34.7,40.8,48.1,57.8,66.4,70.5,68.7,61.5,50.5,39.1,30.2,34.8242,-106.0344,NM ESTANCIA 4N
USC00293142,30.5,35.8,43.2,50.4,60.4,69.8,75.4,73.2,65.4,53.3,40.5,31,36.6897,-108.3086,NM FARMINGTON AG SCI CTR
USC00293157,41.8,45,50.1,56.9,65.1,73.5,75.8,73.6,68.8,59.3,48.7,41.4,32.6319,-107.8639,NM FAYWOOD
USC00293180,31.5,35.1,40.3,47.2,55.7,64.2,69.1,67.3,61.1,50.2,38.8,31.6,34.6528,-108.6764,NM FENCE LAKE
USC00293265,43.1,46.1,50.7,57.2,65.6,74.4,76,74.3,70,60.5,49.9,43,32.7939,-108.1514,NM FT BAYARD
USC00293294,38.6,42.9,49.7,57.2,66.1,74.5,77.4,75.9,68.9,58.1,47.2,38.3,34.4667,-104.2319,NM FT SUMNER
USC00293296,38.7,42.5,50.2,57.9,68,75.7,78.8,77.1,69.5,58.8,46.2,38.6,34.3942,-104.2503,NM FT SUMNER 5 S
USC00293340,29.2,34.4,42.4,49.2,59,67.7,74.2,72.1,63.9,51.5,38.3,29.5,36.7381,-108.3483,NM FRUITLAND
USC00293368,42.6,46.6,52,59.9,69.3,78.2,80.7,78.7,73,62.5,50.6,41.9,32.2261,-108.0867,NM GAGE
USC00293428,30.7,34.9,42.2,49.6,58.1,67.2,72.8,70.8,63.9,52.8,40.4,31.1,35.5283,-108.703,NM GALLUP SAND AND GRAVEL
USC00293488,30.2,31.7,35.9,41.9,49.9,57.5,60.5,59.2,54.1,45.7,36.8,30.5,35.8917,-105.4481,NM GASCON
USC00293530,36.9,40.2,44.9,51,58.5,65.9,70.4,69,63.3,53.5,43.4,36.4,33.1975,-108.2075,NM GILA HOT SPRINGS
USC00293577,40.4,43.5,48.2,54.5,62.5,71.3,74.9,73.1,67.6,57.8,47,39.8,33.3217,-108.8794,NM GLENWOOD
USC00293649,35.2,39.2,44.9,52.2,61.5,69.8,71.9,69.9,64.2,54.2,42.8,35.2,34.2594,-106.0931,NM GRAN QUIVIRA NATL MON
USC00293706,32.2,34.2,41.4,48.8,57.6,66.4,70.7,69.2,62.6,52,40.6,32,36.5939,-103.6192,NM GRENVILLE
USC00293775,42.5,46.6,52.1,59.2,67.9,76.7,78.8,76.6,71.8,61.5,49.9,42.3,31.9175,-108.3247,NM HACHITA
USC00293855,42.6,46.4,52.9,60.1,69,76.2,79,77.7,71.4,61.1,49.7,41.7,32.6775,-107.1958,NM HATCH
USC00294009,40.2,44.1,50,57.2,65.5,73.4,76,73.8,67.9,58.2,47.2,39.5,32.9203,-107.5656,NM HILLSBORO
USC00294026,43.6,47.6,54.4,63.2,71.8,79.1,80.9,79.6,73,63.6,51.9,43.4,32.7264,-103.1314,NM HOBBS
USC00294030,43.4,47.9,54.7,62.4,71.2,78.4,79.7,79,73,64.3,52.3,43.6,32.7125,-103.3539,NM HOBBS 13W
USC00294112,42.2,45.4,52,59.9,68.4,76.3,78.1,77.3,70.8,61.5,50.8,42.1,32.8111,-104.7336,NM HOPE
USC00294346,44.2,48.7,55.5,64.1,72.9,80,81.7,80.9,74.2,64.7,53.1,44.3,32.1103,-103.1872,NM JAL
USC00294366,33.5,38.9,45.5,53.8,63.4,73.3,77.9,75.7,68.1,56.7,43.2,34.8,35.3886,-106.5439,NM JEMEZ DAM
USC00294369,33.5,37.4,43.6,50.5,59.2,68.5,72.1,70.2,63.7,53.1,41.7,33.5,35.7783,-106.6872,NM JEMEZ SPRINGS
USC00294426,38.9,43.4,49.7,57.2,66.5,74.8,78.8,76.5,70.2,59.1,46.9,38.8,32.6161,-106.7403,NM JORNADA EXP RANGE
USC00294719,34.8,39.1,45.2,52.4,62,71,74.9,73.3,66.2,54.8,43.2,34.7,35.0464,-107.3736,NM LAGUNA
USC00294742,25.3,26.7,33.5,41,50.5,58.5,63,61.3,54.7,45,34.5,26.1,36.9825,-104.3753,NM LAKE MALOYA
USC00294862,29.6,33.4,39.4,46.9,55.3,63.6,67.6,66.2,59.4,48.7,38.3,29.8,35.5678,-105.2131,NM LAS VEGAS WWTP
USC00294960,25.4,28.9,36.3,42.9,52.6,62.8,68,65.6,58.4,46.9,34.5,26.2,36.3042,-107.0542,NM LINDRITH 1 WSW
USC00295079,42.1,45.8,51.4,58.8,68.4,77.3,80.3,78.1,72.4,61.3,49.3,41.5,32.3094,-108.6531,NM LORDSBURG 4 SE
USC00295084,29.3,32.8,39,46.4,55.9,65.2,68.4,66.1,60,49.3,38,29.4,35.8644,-106.3214,NM LOS ALAMOS
USC00295150,35,40.2,47.1,54.4,64,72.8,77,75.3,67.8,55.9,43.5,34.8,34.7675,-106.7611,NM LOS LUNAS 3 SSW
USC00295273,31.9,35,38.8,45.1,52.5,60.3,65.7,63.9,58,48.4,38.4,31.7,33.8225,-108.9417,NM LUNA RS
USC00295290,27.5,31.8,39.1,46.7,55.9,65.9,70.2,67.7,61.1,49.4,37.1,28.2,36.2303,-107.5472,NM LYBROOK
USC00295370,42.3,47.1,53.6,62.4,71.2,79,81.2,79.9,73.2,63,51.3,42.4,32.8567,-103.7625,NM MALJAMAR
USC00295490,30,33.2,40.6,47.7,56.9,64.9,69.6,68.3,61.7,50.4,39.2,29.9,36.5697,-104.5867,NM MAXWELL 3 NW
USC00295516,36.1,39.4,46.4,54.5,63.5,72.2,76.2,74.6,67.5,56.4,45.3,35.9,35.6022,-103.3644,NM MCCARTY RCH
USC00295560,25.8,28.3,34.5,41.6,50.7,59.5,64.9,63.1,57,46.6,34.8,26.4,35.3364,-108.4447,NM MCGAFFEY 5 SE
USC00295617,39.3,43.1,49.7,57.6,66.9,75.1,77.7,76.3,69.9,59.3,47.6,39.2,34.4278,-103.625,NM MELROSE
USC00295754,38.1,40.4,44.4,50.9,58.8,66.9,70,68.1,63.6,53.8,43.6,37.5,32.9325,-108.0142,NM MIMBRES RS
USC00295908,29.7,34.4,40.6,47.9,57.3,66.7,70.1,67.4,61.5,50.5,38.7,31.2,35.0128,-106.045,NM MORIARTY 1 NE
USC00295937,34.4,37.4,44.5,52.4,61.3,70.2,74,71.8,65.5,54.6,42.8,33.9,35.8022,-103.9439,NM MOSQUERO 1 NE
USC00295960,38.3,41,45.8,52.6,60.5,68.7,69.4,67.9,63.5,54.8,45.1,38.5,32.9539,-105.8225,NM MTN PARK
USC00295965,33.8,37.9,44,50.8,59.7,68.7,72,70,64,53.5,42.2,33.6,34.5208,-106.2606,NM MOUNTAINAIR
USC00295968,33.1,36.4,41.3,49.4,58,67.5,70.2,67.9,62,52.4,40.7,33.5,34.6242,-106.3103,NM MOUNTAINAIR 8NW
USC00296061,30.1,35.4,43.1,50.2,59.9,69.4,75.4,73.6,65.4,53.5,40.3,30.5,36.8047,-107.6214,NM NAVAJO DAM
USC00296115,38.1,41.8,48.5,56.6,65.5,74.3,77.9,75.9,69.2,58.3,46.8,37.7,35.07,-104.2575,NM NEWKIRK
USC00296275,30.2,32.2,37.3,44.4,52.9,60.7,64.6,63.2,57,47.2,37.5,30,36.1839,-105.0608,NM OCATE 2 NW
USC00296281,42.4,46.4,53.5,61.7,71,78.6,80,79,72.4,63.1,51.8,42.7,32.1664,-103.425,NM OCHOA
USC00296435,43.1,48.3,54.1,62.1,70.8,79.3,80.7,78.6,73.6,63.2,51.1,43,32.3789,-106.0925,NM OROGRANDE
USC00296465,29.5,33.8,41,47.9,57.3,67.5,71.9,69.6,62.9,51.6,38.6,29.9,36.3339,-107.8408,NM OTIS
USC00296619,31.6,33.9,40.8,48.5,57.8,66.9,71.1,69.5,62.2,51.2,39.9,31.2,36.2994,-103.7408,NM PASAMONTE
USC00296659,41.3,45.6,52.8,60.3,69.3,77.1,78.6,77,70.5,61.2,50.2,41.9,32.65,-103.3833,NM PEARL
USC00296676,32.7,36,41.2,48.2,57.2,66.1,69.6,67.8,61.5,51.2,40.3,33.2,35.5489,-105.6886,NM PECOS NM
USC00296687,31.4,35.7,41.8,48.9,58.4,67.9,71.4,69.5,62.9,52,40.7,31.5,34.6153,-105.4739,NM PEDERNAL 9 E
USC00296754,36.8,41.8,48.4,56.4,66.3,74,79,76.4,69.3,57.5,45,36.8,35.1392,-106.7108,NM PETROGLYPH NATL MON
USC00296804,40.9,43.8,49.4,56.5,64.8,72.2,74.4,72.6,66.9,57.9,47.9,40.6,33.3503,-105.14,NM PICACHO
USC00296812,31.2,34.1,39.6,47.3,56.5,65.7,67.6,65.5,60.1,50.2,38.8,31.1,34.4931,-107.8883,NM PIETOWN 19NE
USC00296911,34.3,38.8,46.2,54.4,62.4,71.6,76.2,73.7,66.9,55.2,41.9,33.9,35.3044,-106.4969,NM PLACITAS 4W
USC00297008,39.2,43.4,50.3,58.4,67.7,75.9,78.2,76.6,70.2,59.7,47.6,38.9,34.1742,-103.3519,NM PORTALES
USC00297180,30.6,34,39.4,46.1,54,62.6,67.4,65.7,59.4,49.2,38.2,30.3,34.3447,-108.4922,NM QUEMADO
USC00297226,36.2,39.9,46.5,54.5,63.7,72.4,75.3,73.5,66.8,56.2,44.9,35.8,34.78,-103.7492,NM RAGLAND 3 SSW
USC00297254,37.3,40.5,46.7,54,63.1,71.7,74.5,72.8,66.2,55.8,45.1,36.7,34.1508,-105.0044,NM RAMON 8 SW
USC00297279,33.3,35.2,40.7,47.4,56.4,65,69.4,67.6,61.2,51.4,41.4,33.1,36.9194,-104.4325,NM RATON FLTR PLT
USC00297280,30,33,39.4,46.6,55.2,63.2,67.4,65.9,59.4,49.2,38,29.8,36.8864,-104.4428,NM RATON KRTN RADIO
USC00297323,22.4,25.4,31.5,38.8,47.1,54.9,59.1,57.5,51.5,41.7,30.9,23,36.71,-105.4164,NM RED RIVER
USC00297340,41.5,45.3,50.4,57,65,73.4,78.1,76.5,70.9,60,48.4,41.2,32.7047,-108.7281,NM REDROCK 1 NNE
USC00297386,36.4,39.4,43.6,50.4,57.6,66.3,71.5,70,64,54.1,43.3,36,33.7158,-108.7769,NM RESERVE RS
USC00297477,34.3,38.5,46.3,55.1,64.5,73.2,78.1,75.5,69,56,43.4,34.3,35.2836,-106.6194,NM RIO RANCHO #1
USC00297481,36.9,40.3,48.8,56.5,65.7,74.9,79.1,77,69.8,58.2,44.4,36.8,35.2522,-106.6347,NM RIO RANCHO #2
USC00297585,35.4,38.2,45.1,52.6,62.4,71.1,75.6,73.6,66.5,55.7,44.1,35.2,35.9028,-103.5272,NM ROSEBUD 7NW
USC00297605,38.7,43.4,50.4,58.2,67.1,76.2,78.3,76.6,69.8,59.3,47.3,38.5,33.38,-104.5419,NM ROSWELL CLIMAT
USC00297638,32.9,35.8,41.9,49.3,58.9,67,71.1,69.6,63,52,41.7,32.9,35.9422,-104.2014,NM ROY
USC00297649,35.4,38,42.6,49.4,56.8,64,65.9,64.6,59.8,51.1,41.4,35.4,33.3678,-105.6611,NM RUIDOSO
USC00297867,39.3,43,50,58.3,67.3,76.1,79.5,77.8,71,59.9,48.4,39,35.1086,-103.3283,NM SAN JON
USC00298015,32.6,36.1,41.8,49.2,58.7,67.4,70.5,68.6,62.6,51.8,41.2,32.3,35.2106,-106.3656,NM SANDIA PARK
USC00298085,30.5,34.9,41,48.5,57.6,66.5,70.1,68.4,62.1,51,38.9,30.3,35.6194,-105.9753,NM SANTA FE 2
USC00298088,30.7,34,40.8,48.2,58,67.5,70.8,68.9,62.7,51.5,40.2,30.9,35.6008,-105.9322,NM SANTA FE SETON
USC00298107,39.1,42.6,49,56.5,65,73.3,76.2,74.6,68.1,57.9,47,38.7,34.9358,-104.6805,NM SANTA ROSA
USC00298127,43.3,47.9,54.3,61.6,71.2,79.6,81.1,79.3,74,63.7,50.9,42.9,31.8728,-106.6981,NM SANTA TERESA AP
USC00298284,32.8,38.7,46.6,53.9,64.2,72.9,79,76.4,68.1,55.2,42.9,32.4,36.795,-108.6917,NM SHIPROCK
USC00298387,37.1,42.5,49.3,56.8,65.3,72.7,76.2,74.2,67.4,56.5,45,36.5,34.0828,-106.8831,NM SOCORRO
USC00298501,31.4,34.8,42.3,50.1,59,67.4,71.3,69.4,62.9,52.2,40.9,31,36.3628,-104.585,NM SPRINGER
USC00298518,29.7,34.3,40.8,48.1,57.4,66.1,69.9,68.2,61.5,50.2,39,29.9,35.1767,-105.9439,NM STANLEY 2 NNE
USC00298524,26.1,32.2,39,46.2,55.5,64.4,69.8,68,60.5,48.5,36.2,27,35.9247,-107.4656,NM STAR LAKE
USC00298535,43.8,48.1,54.1,61.4,70.2,78.6,81.4,79.4,73.8,63,51.5,43.5,32.2822,-106.7597,NM STATE UNIV
USC00298596,38.2,42.2,49.2,57,66.8,75.6,78.7,76.9,69.7,58.6,47.3,38.3,34.6033,-104.3811,NM SUMNER LAKE
USC00298668,26.6,31.9,39.4,46.8,55.7,64.7,69.4,67.5,60.6,49.2,37.2,27.7,36.3906,-105.5864,NM TAOS
USC00298713,38.2,42.1,48.3,56.5,66,74.6,76.7,75.7,68.7,58.7,46.9,38.5,33.2422,-103.3611,NM TATUM
USC00298830,32.3,36.7,42.3,49.4,58.7,67.5,70.9,69,63.6,52.2,40.6,32.5,35.4167,-108.2333,NM THOREAU
USC00298834,25,30.1,36.4,43.9,52.9,62.4,66.5,63.8,56.8,45.5,34.7,26,35.3,-108.1472,NM THOREAU 12 SE
USC00298845,22.2,26,33.4,40.8,49.5,57.8,63.9,62.7,54.7,43.9,32.5,23.3,36.7664,-106.5536,NM TIERRA AMARILLA 4 N
USC00299031,29.3,34.4,41.6,49.2,58.2,67.4,72.2,70.2,63,51,38.8,29.7,35.7992,-107.1814,NM TORREON NAVAJO MISSION
USC00299085,22.2,26.3,34,41.4,50.1,59.1,63.7,61.6,54.9,44.5,32.3,23.1,36.6511,-105.9725,NM TRES PIEDRAS
USC00299128,42,47,53.1,61,70.4,78.9,81.2,78.7,72.9,62,50,41.4,33.1406,-107.2322,NM TRUTH OR CONSEQUENCES
USC00299156,38.8,42.4,49.4,57.4,66.5,75.3,79,77.2,70.2,59,47.9,38.5,35.2006,-103.6867,NM TUCUMCARI 4 NE
USC00299165,42.8,47.4,53.2,60.9,69.4,77.5,79.2,77.4,71.8,61.8,50.4,42.4,33.0719,-106.0411,NM TULAROSA
USC00299284,37.2,40.9,48.3,57.6,66.3,75.4,80.1,78.3,70.6,59.2,47.1,37.1,35.36,-103.4433,NM UTE DAM
USC00299330,32,35.1,40.7,47.6,56.5,64.8,69.2,67.6,60.7,50.4,40.5,32.2,35.8167,-104.9244,NM VALMORA
USC00299496,36.2,38.9,44.6,51.2,60.5,70.1,73.4,71.9,65.4,54.5,44.1,34.8,35.2667,-105.3572,NM VILLANUEVA
USC00299569,43.9,48.2,55.2,63.6,72.4,80.1,81.8,80.3,74.2,64,52.4,43.5,32.3778,-103.7986,NM WASTE ISOLTN PILOT PLT
USC00299660,43.3,47.6,54.8,63,72.1,80.1,81.4,80.1,73.1,63.3,51.8,43,32.535,-103.9356,NM WESTERN AG-MINERALS
USC00299686,39.4,44.2,50.8,59.1,68.7,77.6,80.2,78,71.4,59.9,47.2,38.8,32.7822,-106.1758,NM WHITE SANDS NATL MON
USC00299691,37,40.3,45.2,52.7,61.9,70.6,72.3,69.8,64.2,54.5,43.8,37,32.5564,-108.3667,NM WHITE SIGNAL
USC00299806,34.8,38.6,43,50.3,59.3,67.9,69.9,67.6,61.5,52,41.4,34,33.3497,-107.6492,NM WINSTON
USC00299820,22.7,25.4,31.5,38.8,46.4,54.4,58.9,57.5,51.2,41.5,30.9,23.2,35.9478,-106.7469,NM WOLF CANYON
USC00299851,38.4,41.9,48.1,55.7,64.7,72.9,75.9,74,67.4,57.6,46.6,37.9,34.4031,-104.6128,NM YESO 2 S
USC00300023,23.1,25.9,33.1,45.1,55.4,64.1,68.3,66.9,59.9,48.6,39,28.4,42.1014,-77.2344,NY ADDISON
USC00300055,25.2,26.8,34.9,47.1,57.8,67.5,71.9,70.3,63.3,51.8,41.2,30.4,43.2722,-78.1664,NY ALBION 2 NE
USC00300063,21.2,23.8,32.2,45.1,55.9,64.7,69.1,67.5,59.4,48,38.5,27.5,42.4697,-73.9267,NY ALCOVE DAM
USC00300085,22.4,24.4,32.9,44.2,55,64.2,68.4,66.4,58.6,48.1,37.6,27.4,42.2497,-77.7583,NY ALFRED
USC00300093,22.1,23.7,31.1,43.6,53.7,62.9,66.5,65.2,58.1,47.3,37.9,27.2,42.1003,-78.7497,NY ALLEGANY SP
USC00300183,22.1,23.7,31.6,43.5,53.7,62.5,66.2,65,57.7,47.2,38,27.4,42.3117,-78.0244,NY ANGELICA
USC00300220,22.5,25.3,33,44.9,55,64.1,67.5,66.1,59.9,49.2,39.1,27.6,42.5333,-78.4167,NY ARCADE
USC00300321,22.7,24.3,32.8,45.3,56.4,66.2,70.7,69,61.3,49.8,39.6,29,42.9328,-76.5447,NY AUBURN
USC00300331,24.5,26.3,33.9,46.2,57.5,67,71,69.7,62.4,50.9,41,30.2,42.7339,-76.6592,NY AURORA RSCH FARM
USC00300343,24.2,25.8,33.3,45.6,56.6,66.3,70.5,68.6,61.4,50.2,40.3,29.8,42.9203,-77.7558,NY AVON
USC00300360,21.2,24,32.3,44.5,55.6,64.3,68.9,67.3,59.4,48.1,38.2,27.1,42.2833,-75.45,NY BAINBRIDGE 2 E
USC00300443,24.6,26.5,34.8,47.4,58,67.3,71.4,69.8,62.9,51.6,41.1,29.7,43.0303,-78.1692,NY BATAVIA
USC00300448,22.4,24.6,31.8,44.3,54.8,64,68.1,66.8,59.4,48,38.4,27.8,42.3489,-77.3478,NY BATH
USC00300668,16.7,19.2,27.9,41.7,53.3,61.7,65.7,64.6,57.3,45.1,34.8,22,43.8,-74.8667,NY BIG MOOSE 3 SE
